核警单编号	,报警原因	,处警结果	,事件编号	,用户级别	,口令	,用户编号	,单位负责人	,负责人手机	,用户名称	,用户地址	,事件类型	,事件描述	,报警时间	,报警位置	,接警时间	,接警员	,备注
2018072314390893711037261572	,121技术试机	,处警单，点选，批量处理本栏，应该共有3条	,2018072314322800010000020C22	,租赁	,kl12345	,1000001E6	,单位负责人	,15078330928	,S-B区下级机主6	,用户地址	,警报	,人工报警	,2018-07-23 14:32:28	,防拆位置	,2018-07-23 14:38:33	,shd3	,当前 2018-07-23 14:31:44	
2018072314390870158416525068	,121技术试机	,处警单，点选，批量处理本栏，应该共有3条	,2018072314340600010000020C86	,买断	,kl12345	,1000001E6	,单位负责人	,15078330928	,S-B区下级机主6	,用户地址	,警报	,人工报警	,2018-07-23 14:34:06	,防拆位置	,2018-07-23 14:38:33	,shd3	,当前 2018-07-23 14:31:44	
2018072314374931765468635797	,216公司及指挥中心误报	,点选，批量处理勾选	,2018072314312900010000020B90	,租赁	,kl12345	,1000001E5	,单位负责人	,15078330928	,S-B区下级机主5	,用户地址	,警报	,人工报警	,2018-07-23 14:31:29	,西楼四层南侧	,2018-07-23 14:37:13	,shd3	,2 2018-07-23 14:31:29	
2018072314104173370199286667	,351误报未知原因	,	,2018072314062800010000103991	,	,0941	,100001039	,张京哲	,18630061610	,工行：天鸿银亭自助	,联纺路与滏东大街交叉口西200米路北天鸿商场内广场银亭内	,警报	,人工报警	,2018-07-23 14:06:28	,ATM机外箱体北墙上	,2018-07-23 14:10:02	,thlhd	,	
2018072314063495362709756716	,321误报环境原因	,	,2018072314051700010000103984	,	,0941	,100001039	,张京哲	,18630061610	,工行：天鸿银亭自助	,联纺路与滏东大街交叉口西200米路北天鸿商场内广场银亭内	,警报	,人工报警	,2018-07-23 14:05:17	,ATM机外箱体北墙上	,2018-07-23 14:05:55	,thlhd	,	
2018072313111873857242940236	,311误报用户原因	,	,2018072313102400010000100250	,	,61610	,100001002	,张京哲	,18630061610	,工行：中华支行中央公园自助银行	,展北路中央公园南区北门西侧	,警报	,人工报警	,2018-07-23 13:10:24	,加钞室东北角	,2018-07-23 13:10:40	,thlhd	,	
2018072311433625809175574272	,214指挥中心真警	,	,2018072311385200010000100258	,	,61610	,100001002	,张京哲	,18630061610	,工行：中华支行中央公园自助银行	,展北路中央公园南区北门西侧	,警报	,人工报警	,2018-07-23 11:38:52	,加钞室东北角	,2018-07-23 11:42:58	,thlhd	,	
2018072310435811779743902470	,211公司出警真警	,TT处警	,2018072310380000010000880237	,买断	,123	,10000800A	,13678964563	,13778964563	,TT下级-东区机主_02	,广西桂林朝阳路	,警报	,人工报警	,2018-07-23 10:38:00	,03防区位置	,2018-07-23 10:42:42	,thlhd01	,TT处理	
2018072017341811288361436842	,111用户试机	,	,2018072017310400010000880123	,租赁	,20	,100008001	,13612301230	,13612301231	,TT下级-东区机主_01	,广西桂林朝阳路	,故障事件	,人工故障	,2018-07-20 17:31:04	,03	,2018-07-20 17:34:04	,thlhd01	,	
2018072017341867596513131500	,111用户试机	,	,2018072017313600010000880161	,租赁	,20	,100008001	,13612301230	,13612301231	,TT下级-东区机主_01	,广西桂林朝阳路	,故障事件	,人工故障	,2018-07-20 17:31:36	,03	,2018-07-20 17:34:04	,thlhd01	,	
2018072017341836344501490022	,111用户试机	,	,2018072017101900010000880116	,租赁	,20	,100008001	,13612301230	,13612301231	,TT下级-东区机主_01	,广西桂林朝阳路	,故障事件	,人工故障	,2018-07-20 17:10:19	,03	,2018-07-20 17:34:04	,thlhd01	,	
2018072017341877099281100632	,111用户试机	,	,2018072017310600010000880138	,租赁	,20	,100008001	,13612301230	,13612301231	,TT下级-东区机主_01	,广西桂林朝阳路	,故障事件	,人工故障	,2018-07-20 17:31:06	,03	,2018-07-20 17:34:04	,thlhd01	,	
2018072017090887873029656864	,111用户试机	,下级核警单	,2018072017084800010000880127	,租赁	,20	,100008001	,13612301230	,13612301231	,TT下级-东区机主_01	,广西桂林朝阳路	,警报	,人工报警	,2018-07-20 17:08:48	,03	,2018-07-20 17:08:57	,thlhd01	,	
2018072015054318297171433201	,351误报未知原因	,核警单结果	,20180720150501000100000FF058	,买断	,	,1000001A4	,	,	,mjl720设备	,	,警报	,人工报警	,2018-07-20 15:05:01	,	,2018-07-20 15:05:51	,mm720	,核警单备注	
2018072011191773416275586732	,421欠费停机	,核警单	,20180720111828000100000FF033	,买断	,	,1000001A4	,	,	,mjl720设备	,	,警报	,人工报警	,2018-07-20 11:18:28	,	,2018-07-20 11:19:24	,mm720	,	
2018072010451252937075449057	,511用户未布防	,核警结果	,201807201045070001000001D089	,买断	,	,1000001A4	,	,	,mjl720设备	,	,警报	,人工报警	,2018-07-20 10:45:07	,1	,2018-07-20 10:45:19	,mm720	,核警结果	
2018071910164477535997340121	,111用户试机	,	,2018071310551500010000A01941	,	,	,	,	,	,	,	,警报	,人工报警	,2018-07-13 10:55:15	,1asd32f	,2018-07-19 10:16:38	,sj	,	
2018071910164340934325559867	,111用户试机	,	,2018071310551800010000A01935	,	,	,	,	,	,	,	,警报	,人工报警	,2018-07-13 10:55:18	,1asd32f	,2018-07-19 10:16:38	,sj	,	
2018071909482475237652455659	,111用户试机	,	,201807030940240001000001A625	,其他	,1口令 5.15	,10000011E	,哈维单位负责人5.15	,13635191260负责人手机5.15	,mjl设备用户11E	,3用户地址5.15	,警报	,人工报警	,2018-07-03 09:40:24	,防区位置5.15	,2018-07-19 09:47:32	,sj	,	
2018071909482536385284256485	,111用户试机	,	,201807170925070001000001A627	,其他	,1口令 5.15	,10000011E	,哈维单位负责人5.15	,13635191260负责人手机5.15	,mjl设备用户11E	,3用户地址5.15	,警报	,人工报警	,2018-07-17 09:25:07	,防区位置5.15	,2018-07-19 09:47:32	,sj	,	
2018071909482315901278088585	,111用户试机	,	,201806131046330001000001A643	,其他	,1口令 5.15	,10000011E	,哈维单位负责人5.15	,13635191260负责人手机5.15	,mjl设备用户11E	,3用户地址5.15	,警报	,人工报警	,2018-06-13 10:46:33	,防区位置5.15	,2018-07-19 09:47:32	,sj	,	
2018071909482370157416438839	,111用户试机	,	,201806131046290001000001A662	,其他	,1口令 5.15	,10000011E	,哈维单位负责人5.15	,13635191260负责人手机5.15	,mjl设备用户11E	,3用户地址5.15	,警报	,人工报警	,2018-06-13 10:46:29	,防区位置5.15	,2018-07-19 09:47:32	,sj	,	
2018071909482425410254969360	,111用户试机	,	,201807170925020001000001A625	,其他	,1口令 5.15	,10000011E	,哈维单位负责人5.15	,13635191260负责人手机5.15	,mjl设备用户11E	,3用户地址5.15	,警报	,人工报警	,2018-07-17 09:25:02	,防区位置5.15	,2018-07-19 09:47:32	,sj	,	
2018071909482410900994643602	,111用户试机	,	,201807170853080001000001A614	,其他	,1口令 5.15	,10000011E	,哈维单位负责人5.15	,13635191260负责人手机5.15	,mjl设备用户11E	,3用户地址5.15	,警报	,人工报警	,2018-07-17 08:53:08	,防区位置5.15	,2018-07-19 09:47:32	,sj	,	
2018071909482425839987997812	,111用户试机	,	,201806131046310001000001A686	,其他	,1口令 5.15	,10000011E	,哈维单位负责人5.15	,13635191260负责人手机5.15	,mjl设备用户11E	,3用户地址5.15	,警报	,人工报警	,2018-06-13 10:46:31	,防区位置5.15	,2018-07-19 09:47:32	,sj	,	
2018071909482470011634595088	,111用户试机	,	,201807030940070001000001A686	,其他	,1口令 5.15	,10000011E	,哈维单位负责人5.15	,13635191260负责人手机5.15	,mjl设备用户11E	,3用户地址5.15	,警报	,人工报警	,2018-07-03 09:40:07	,防区位置5.15	,2018-07-19 09:47:32	,sj	,	
2018071909482347106523837138	,111用户试机	,	,201807030939580001000001A618	,其他	,1口令 5.15	,10000011E	,哈维单位负责人5.15	,13635191260负责人手机5.15	,mjl设备用户11E	,3用户地址5.15	,警报	,人工报警	,2018-07-03 09:39:58	,防区位置5.15	,2018-07-19 09:47:32	,sj	,	
2018071909482427844204242962	,111用户试机	,	,201807170925080001000001A648	,其他	,1口令 5.15	,10000011E	,哈维单位负责人5.15	,13635191260负责人手机5.15	,mjl设备用户11E	,3用户地址5.15	,警报	,人工报警	,2018-07-17 09:25:08	,防区位置5.15	,2018-07-19 09:47:32	,sj	,	
2018071909482356019337999787	,111用户试机	,	,201806131046300001000001A675	,其他	,1口令 5.15	,10000011E	,哈维单位负责人5.15	,13635191260负责人手机5.15	,mjl设备用户11E	,3用户地址5.15	,警报	,人工报警	,2018-06-13 10:46:30	,防区位置5.15	,2018-07-19 09:47:32	,sj	,	
2018071909482378101214622270	,111用户试机	,	,201807170852580001000001A653	,其他	,1口令 5.15	,10000011E	,哈维单位负责人5.15	,13635191260负责人手机5.15	,mjl设备用户11E	,3用户地址5.15	,警报	,人工报警	,2018-07-17 08:52:58	,防区位置5.15	,2018-07-19 09:47:32	,sj	,	
2018071909482462963275009682	,111用户试机	,	,201807170925040001000001A611	,其他	,1口令 5.15	,10000011E	,哈维单位负责人5.15	,13635191260负责人手机5.15	,mjl设备用户11E	,3用户地址5.15	,警报	,人工报警	,2018-07-17 09:25:04	,防区位置5.15	,2018-07-19 09:47:32	,sj	,	
2018071909482488508871820363	,111用户试机	,	,201807030940270001000001A617	,其他	,1口令 5.15	,10000011E	,哈维单位负责人5.15	,13635191260负责人手机5.15	,mjl设备用户11E	,3用户地址5.15	,警报	,人工报警	,2018-07-03 09:40:27	,防区位置5.15	,2018-07-19 09:47:32	,sj	,	
2018071909482465089559067683	,111用户试机	,	,201807171015370001000001A648	,其他	,1口令 5.15	,10000011E	,哈维单位负责人5.15	,13635191260负责人手机5.15	,mjl设备用户11E	,3用户地址5.15	,警报	,人工报警	,2018-07-17 10:15:37	,防区位置5.15	,2018-07-19 09:47:32	,sj	,	
2018071909482581625421833269	,111用户试机	,	,201807030940200001000001A669	,其他	,1口令 5.15	,10000011E	,哈维单位负责人5.15	,13635191260负责人手机5.15	,mjl设备用户11E	,3用户地址5.15	,警报	,人工报警	,2018-07-03 09:40:20	,防区位置5.15	,2018-07-19 09:47:32	,sj	,	
2018071909482547073173058811	,111用户试机	,	,201807030940290001000001A685	,其他	,1口令 5.15	,10000011E	,哈维单位负责人5.15	,13635191260负责人手机5.15	,mjl设备用户11E	,3用户地址5.15	,警报	,人工报警	,2018-07-03 09:40:29	,防区位置5.15	,2018-07-19 09:47:32	,sj	,	
2018071909482527632138993654	,111用户试机	,	,201807141156500001000001A629	,其他	,1口令 5.15	,10000011E	,哈维单位负责人5.15	,13635191260负责人手机5.15	,mjl设备用户11E	,3用户地址5.15	,警报	,人工报警	,2018-07-14 11:56:50	,防区位置5.15	,2018-07-19 09:47:32	,sj	,	
2018071810364155588166384968	,111用户试机	,	,2018051117014000010000012B56	,	,	,1000000DF	,	,	,1000000DF	,	,警报	,人工报警	,2018-05-11 17:01:40	,	,2018-07-18 10:36:32	,mmxj510	,	
2018071810364285068588630599	,111用户试机	,	,2018051116510700010000012B25	,	,	,1000000DF	,	,	,1000000DF	,	,警报	,人工报警	,2018-05-11 16:51:07	,	,2018-07-18 10:36:32	,mmxj510	,	
2018071810364218707647304154	,111用户试机	,	,2018051117444700010000012B41	,	,	,1000000DF	,	,	,1000000DF	,	,警报	,人工报警	,2018-05-11 17:44:47	,	,2018-07-18 10:36:32	,mmxj510	,	
2018071810364251728044073513	,111用户试机	,	,2018051118011500010000012B29	,	,	,1000000DF	,	,	,1000000DF	,	,警报	,人工报警	,2018-05-11 18:01:15	,	,2018-07-18 10:36:32	,mmxj510	,	
2018071810364295396191865363	,111用户试机	,	,2018051016463000010000012B57	,	,	,1000000DF	,	,	,1000000DF	,	,警报	,人工报警	,2018-05-10 16:46:30	,	,2018-07-18 10:36:32	,mmxj510	,	
2018071810364250005938833113	,111用户试机	,	,2018051118035600010000012B30	,	,	,1000000DF	,	,	,1000000DF	,	,警报	,人工报警	,2018-05-11 18:03:56	,	,2018-07-18 10:36:32	,mmxj510	,	
2018071810364144517857922597	,111用户试机	,	,2018051016521400010000012B98	,	,	,1000000DF	,	,	,1000000DF	,	,警报	,人工报警	,2018-05-10 16:52:14	,	,2018-07-18 10:36:32	,mmxj510	,	
2018071810364265912467167913	,111用户试机	,	,2018051116571600010000012B10	,	,	,1000000DF	,	,	,1000000DF	,	,警报	,人工报警	,2018-05-11 16:57:16	,	,2018-07-18 10:36:32	,mmxj510	,	
2018071810364291385672359732	,111用户试机	,	,2018051117154900010000012B38	,	,	,1000000DF	,	,	,1000000DF	,	,警报	,人工报警	,2018-05-11 17:15:49	,	,2018-07-18 10:36:32	,mmxj510	,	
2018071810364137283948130813	,111用户试机	,	,2018051117561800010000012B18	,	,	,1000000DF	,	,	,1000000DF	,	,警报	,人工报警	,2018-05-11 17:56:18	,	,2018-07-18 10:36:32	,mmxj510	,	
2018071810364293251375779418	,111用户试机	,	,2018051116542600010000012B87	,	,	,1000000DF	,	,	,1000000DF	,	,警报	,人工报警	,2018-05-11 16:54:26	,	,2018-07-18 10:36:32	,mmxj510	,	
2018071810364287268638590791	,111用户试机	,	,2018051117052200010000012B43	,	,	,1000000DF	,	,	,1000000DF	,	,警报	,人工报警	,2018-05-11 17:05:22	,	,2018-07-18 10:36:32	,mmxj510	,	
2018071810361344840296947540	,111用户试机	,	,2018051117131900010000FF0165	,买断	,	,1000000E9	,	,	,00000E9	,	,警报	,人工报警	,2018-05-11 17:13:19	,	,2018-07-18 10:36:11	,mmxj510	,	
2018071810361332733689412055	,111用户试机	,	,2018051111495700010000FF0161	,买断	,	,1000000E9	,	,	,00000E9	,	,警报	,人工报警	,2018-05-11 11:49:57	,	,2018-07-18 10:36:11	,mmxj510	,	
2018071810361321467933145261	,111用户试机	,	,2018051016422200010000FF0116	,买断	,	,1000000E9	,	,	,00000E9	,	,警报	,人工报警	,2018-05-10 16:42:22	,	,2018-07-18 10:36:11	,mmxj510	,	
2018071810361377723478983960	,111用户试机	,	,2018071810355700010000FF0137	,买断	,	,1000000E9	,	,	,00000E9	,	,警报	,人工报警	,2018-07-18 10:35:57	,	,2018-07-18 10:36:11	,mmxj510	,	
2018071810361364523343310038	,111用户试机	,	,2018051117074800010000FF0124	,买断	,	,1000000E9	,	,	,00000E9	,	,警报	,人工报警	,2018-05-11 17:07:48	,	,2018-07-18 10:36:11	,mmxj510	,	
2018071810361460022113614044	,111用户试机	,	,2018051114571900010000FF0187	,买断	,	,1000000E9	,	,	,00000E9	,	,警报	,人工报警	,2018-05-11 14:57:19	,	,2018-07-18 10:36:11	,mmxj510	,	
2018071810361430925133186856	,111用户试机	,	,2018071810283800010000FF0156	,买断	,	,1000000E9	,	,	,00000E9	,	,警报	,人工报警	,2018-07-18 10:28:38	,	,2018-07-18 10:36:11	,mmxj510	,	
2018071810361320229251338125	,111用户试机	,	,2018051016523900010000FF0135	,买断	,	,1000000E9	,	,	,00000E9	,	,警报	,人工报警	,2018-05-10 16:52:39	,	,2018-07-18 10:36:11	,mmxj510	,	
2018071810361418766409709116	,111用户试机	,	,2018071810355400010000FF0187	,买断	,	,1000000E9	,	,	,00000E9	,	,警报	,人工报警	,2018-07-18 10:35:54	,	,2018-07-18 10:36:11	,mmxj510	,	
2018071810361470791487041792	,111用户试机	,	,2018051016473400010000FF0169	,买断	,	,1000000E9	,	,	,00000E9	,	,警报	,人工报警	,2018-05-10 16:47:34	,	,2018-07-18 10:36:11	,mmxj510	,	
2018071810235045238898546565	,111用户试机	,	,2018071414323400010000002E92	,其他	,123	,10000002E	,1	,2	,lx测试	,山东快书	,故障事件	,1号视频连接断开设备离线	,2018-07-14 14:32:34	,	,2018-07-18 10:23:47	,lxxc1	,	
2018071810235165398078987763	,111用户试机	,	,2018052510292100010000002E93	,其他	,123	,10000002E	,1	,2	,lx测试	,山东快书	,故障事件	,3号视频连接断开设备离线	,2018-05-25 10:29:21	,	,2018-07-18 10:23:47	,lxxc1	,	
2018071810235154468192018988	,111用户试机	,	,2018051514134400010000002E65	,其他	,123	,10000002E	,1	,2	,lx测试	,山东快书	,状态报告	,3号视频连接成功设备上线	,2018-05-15 14:13:44	,	,2018-07-18 10:23:47	,lxxc1	,	
2018071810235186845857486896	,111用户试机	,	,2018061915263600010000002E67	,其他	,123	,10000002E	,1	,2	,lx测试	,山东快书	,故障事件	,1号视频连接断开设备离线	,2018-06-19 15:26:36	,	,2018-07-18 10:23:47	,lxxc1	,	
2018071810235191249195407071	,111用户试机	,	,2018071414311000010000002E56	,其他	,123	,10000002E	,1	,2	,lx测试	,山东快书	,故障事件	,3号视频连接断开设备离线	,2018-07-14 14:31:10	,	,2018-07-18 10:23:47	,lxxc1	,	
2018071810235166670122307427	,111用户试机	,	,2018071417231100010000002E67	,其他	,123	,10000002E	,1	,2	,lx测试	,山东快书	,故障事件	,3号视频连接断开设备离线	,2018-07-14 17:23:11	,	,2018-07-18 10:23:47	,lxxc1	,	
2018071810235121947175263846	,111用户试机	,	,2018061914333600010000002E77	,其他	,123	,10000002E	,1	,2	,lx测试	,山东快书	,故障事件	,1号视频连接断开设备离线	,2018-06-19 14:33:36	,	,2018-07-18 10:23:47	,lxxc1	,	
2018071810235077690345279974	,111用户试机	,	,2018071416591900010000002E92	,其他	,123	,10000002E	,1	,2	,lx测试	,山东快书	,故障事件	,1号视频连接断开设备离线	,2018-07-14 16:59:19	,	,2018-07-18 10:23:47	,lxxc1	,	
2018071810235058518125891254	,111用户试机	,	,2018052510292100010000002E70	,其他	,123	,10000002E	,1	,2	,lx测试	,山东快书	,故障事件	,3号视频连接断开设备离线	,2018-05-25 10:29:21	,	,2018-07-18 10:23:47	,lxxc1	,	
2018071810235161909126965404	,111用户试机	,	,2017051104281500010000002E81	,其他	,123	,10000002E	,1	,2	,lx测试	,山东快书	,故障事件	,3号视频连接断开设备离线	,2017-05-11 04:28:15	,	,2018-07-18 10:23:47	,lxxc1	,	
2018071810235191121491490322	,111用户试机	,	,2018071417041000010000002E23	,其他	,123	,10000002E	,1	,2	,lx测试	,山东快书	,故障事件	,3号视频连接断开设备离线	,2018-07-14 17:04:10	,	,2018-07-18 10:23:47	,lxxc1	,	
2018071810235064271636695793	,111用户试机	,	,2018071417215100010000002E89	,其他	,123	,10000002E	,1	,2	,lx测试	,山东快书	,状态报告	,3号视频连接成功设备上线	,2018-07-14 17:21:51	,	,2018-07-18 10:23:47	,lxxc1	,	
2018071810235086046743000878	,111用户试机	,	,2018071417310500010000002E62	,其他	,123	,10000002E	,1	,2	,lx测试	,山东快书	,状态报告	,3号视频连接成功设备上线	,2018-07-14 17:31:05	,	,2018-07-18 10:23:47	,lxxc1	,	
